order_id,order_date,ship_date,customer_id,product_id,region,category,sub_category,quantity,sales,discount,profit
NM202404246398,2024-04-09,2024-04-11,CU0075,PR511,WEST,Furniture,Chairs,7,$831.67,0.0,392.98
NM202404248843,19-Apr-2024,24-Apr-2024,CU0195,PR506,South ,TECHNOLOGY,Accessories,1,$555.73,0.15,227.45
NM202404418133,2024-04-19,2024-04-26,CU0033,PR524,SOUTH,Office Supplies,Art,8,$540.86,,13.34
NM202404856793,2024-04-03,2024-04-03,CU0134,PR511,Central,FURNITURE,Chairs,4,$190.10,0.6,-60.58
NM202404988763,2024-04-16,2024-04-19,CU0137,PR524, South,Office Supplies,Art,5,$380.30,0.1,50.6
NM202404686492,2024-04-19,2024-04-20,CU0164,PR523,Central ,office supplies,Art,4,$204.12,0.0,49.52
NM202404725123,2024-04-23,2024-04-30,CU0155,PR512,SOUTH,Furniture,Tables,4,"$2,787.80",0.0,757.56
NM202404582315,2024-04-13,2024-04-19,CU0205,PR507,Central ,Technology,Machines,5,$181.43,0.15,82.18
NM202404475532,2024-04-09,2024-04-14,CU0015,PR511,East ,furniture,Chairs,5,$415.83,0.3,102.48
NM202404933649,2024-04-02,2024-04-03,CU0053,PR523,East,office supplies,Art,3,$153.09,0.0,37.14
NM202404110866,25-Apr-2024,29-Apr-2024,CU0132,PR504,Central,Technology,Accessories,1,$582.34,0.2,155.75
NM202404764614,2024-04-12,2024-04-13,CU0237,PR505,West ,technology,Accessories,8,"$1,320.83",0.15,420.67
NM202404715200,2024-04-14,2024-04-17,CU0150,PR520,south,office supplies,Paper,3,$29.70,0.0,14.07
NM202404652905,2024-04-09,2024-04-09,CU0116,PR516,East ,office supplies,Binders,3,$24.58,0.15,
NM202404305725,2024-04-16,2024-04-18,CU0039,PR523, East,office supplies,Art,1,$51.03,0.0,12.38
NM202404650934,2024-04-05,2024-04-08,CU0042,PR508, Central,Technology,Machines,2,$458.90,0.0,222.42
NM202404526444,2024-04-28,2024-05-01,CU0158,PR507, South,technology,Machines,7,$254.01,0.15,115.06
NM202404276075,2024-04-21,2024-04-22,CU0043,PR513,South ,Furniture,Tables,1,$215.93,0.15,19.9
NM202404238445,2024-04-25,2024-04-25,CU0162,PR507,SOUTH,Technology,Machines,2,$85.38,0.0,45.68
NM202404429496,2024-04-14,2024-04-17,CU0153,PR512,South,Furniture,Tables,2,"$1,393.90",0.0,378.78
NM202404309513,2024-04-16,2024-04-19,CU0175,PR513,Central,Furniture,Tables,8,"$2,032.32",0.0,464.08
NM202404499398,2024-04-03,2024-04-08,CU0036,PR524,Central,Office Supplies,Art,2,$143.67,0.15,11.79
NM202404706828,2024-04-24,2024-04-29,CU0003,PR515,east,FURNITURE,Bookcases,7,"$2,804.32",0.3,586.86
NM202404965738,2024-04-03,2024-04-06,CU0051,PR507,South ,Technology,Machines,2,$59.77,0.3,20.07
NM202404642674,2024-04-13,2024-04-13,CU0070,PR519, Central,Office Supplies,Paper,8,$63.06,0.3,5.54
NM202404516650,2024-04-16,2024-04-23,CU0205,PR518,CENTRAL,office supplies,Paper,2,$135.30,0.0,
NM202404412207,2024-04-21,2024-04-21,CU0013,PR512,Central ,furniture,Tables,8,"$5,575.60",0.0,1515.12
NM202404199828,29-Apr-2024,05-May-2024,CU0039,PR517,east,OFFICE SUPPLIES,Binders,1,$70.75,0.2,22.89
NM202404111886,2024-04-18,2024-04-18,CU0129,PR523,south,Office Supplies,Art,3,$137.78,0.1,21.83
NM202404451075,2024-04-10,2024-04-11,CU0070,PR503, Central,technology,Phones,8,"$1,239.12",0.0,454.4
NM202404786987,2024-04-11,2024-04-11,CU0083,PR519,Central,Office Supplies,Paper,8,$81.07,0.1,23.55
NM202404367457,2024-04-27,2024-05-04,CU0187,PR507,East,technology,Machines,2,$76.84,0.1,37.14
NM202404869412,2024-04-02,2024-04-08,CU0140,PR517,East,office supplies,Binders,1,$53.06,0.4,5.2
NM202404806609,2024-04-17,2024-04-17,CU0163,PR514,CENTRAL,Furniture,Bookcases,1,$225.22,0.15,65.19
NM202404552167,2024-04-26,2024-05-01,CU0017,PR501,SOUTH,technology,Phones,3,"$2,652.15",0.15,511.92
NM202404459051,"Apr 23, 2024","Apr 29, 2024",CU0176,PR501,EAST,technology,Phones,7,"$6,552.38",0.1,
NM202404897181,2024-04-07,2024-04-11,CU0145,PR509,South ,Technology,Machines,2,"$1,059.95",0.2,387.53
NM202404156383,2024-04-08,2024-04-14,CU0155,PR519,South,Office Supplies,Paper,8,$90.08,,32.56
NM202404553917,2024-04-15,2024-04-22,CU0154,PR517,South ,Office Supplies,Binders,1,$75.17,0.15,27.31
NM202404646938,03-Apr-2024,06-Apr-2024,CU0199,PR509, Central,Technology,Machines,1,$596.22,0.1,260.01
NM202404931803,2024-04-19,2024-04-24,CU0137,PR514,south,Furniture,Bookcases,1,$158.98,0.4,-1.05
NM202404721321,2024-04-08,2024-04-15,CU0050,PR506,west,technology,Accessories,4,"$2,615.20",0.0,
NM202404472922,2024-04-09,2024-04-10,CU0180,PR510,Central ,Furniture,Chairs,3,$727.92,0.0,227.49
NM202404567173,2024-04-19,2024-04-26,CU0071,PR504,East,Technology,Accessories,3,$873.50,0.6,-406.27
NM202404549894,2024-04-26,2024-04-29,CU0178,PR510,west,Furniture,Chairs,6,"$1,455.84",0.0,454.98
NM202404928369,2024-04-22,2024-04-28,CU0107,PR510,South ,FURNITURE,Chairs,7,"$1,698.48",0.0,530.81
NM202404678734,2024-04-20,2024-04-21,CU0033,PR518,South,OFFICE SUPPLIES,Paper,7,$189.42,0.6,-48.58
NM202404776676,2024-04-15,2024-04-20,CU0214,PR503,central,Technology,Phones,1,$154.89,0.0,56.8
NM202404163274,2024-04-14,2024-04-17,CU0119,PR514,West,furniture,Bookcases,7,"$1,483.83",0.2,363.62
NM202404266550,2024-04-26,2024-05-01,CU0083,PR515,Central ,Furniture,Bookcases,6,"$2,747.09",0.2,846.41
NM202404939435,2024-04-22,2024-04-27,CU0051,PR513,South ,Furniture,Tables,7,"$1,066.97",0.4,-305.24
NM202404606418,2024-04-30,2024-05-07,CU0151,PR523,Central,Office Supplies,Art,8,$163.30,0.6,-145.9
NM202404484984,2024-04-03,2024-04-05,CU0237,PR504,West ,technology,Accessories,1,$655.13,0.1,228.54
NM202404127339,"Apr 23, 2024","Apr 27, 2024",CU0167,PR506,SOUTH,Technology,Accessories,1,$653.80,0.0,325.52
NM202404537314,2024-04-20,2024-04-26,CU0153,PR508,south,technology,Machines,4,$780.13,0.15,307.17
NM202404503428,2024-04-27,2024-05-03,CU0207,PR516,Central ,Office Supplies,Binders,6,$52.06,0.1,22.78
NM202404528043,2024-04-30,2024-05-06,CU0105,PR518,East ,Office Supplies,Paper,8,$378.84,0.3,106.84
NM202404557542,2024-04-19,2024-04-20,CU0116,PR517,East,office supplies,Binders,7,$433.36,0.3,98.34
NM202404702505,2024-04-07,2024-04-11,CU0177,PR521,West ,office supplies,Storage,1,$29.88,0.4,-8.1
NM202404422891,2024-04-30,2024-05-02,CU0103,PR518,South,OFFICE SUPPLIES,Paper,7,$473.55,0.0,235.55
NM202404511303,2024-04-24,2024-04-29,CU0206,PR520,east,Office Supplies,Paper,2,$16.83,,6.41
NM202404755442,2024-04-18,2024-04-21,CU0138,PR505,south,Technology,Accessories,1,$165.10,0.15,52.58
NM202404522777,2024-04-11,2024-04-14,CU0144,PR501,West,TECHNOLOGY,Phones,8,"$8,320.48",0.0,2613.2
NM202404904780,2024-04-05,2024-04-07,CU0216,PR506, South,Technology,Accessories,4,"$2,353.68",0.1,1040.56
NM202404178157,2024-04-02,2024-04-02,CU0106,PR503,CENTRAL,technology,Phones,7,"$1,084.23",0.0,397.6
NM202404437613,2024-04-27,2024-04-29,CU0094,PR503,east,Technology,Phones,7,$758.96,0.3,72.33
NM202404188761,2024-04-13,2024-04-20,CU0240,PR502,east,Technology,Phones,5,"$1,586.00",0.0,773.8
NM202404452257,2024-04-22,2024-04-28,CU0095,PR512,South,Furniture,Tables,3,"$1,777.22",0.15,254.54
NM202404627717,2024-04-01,2024-04-08,CU0178,PR519,west,OFFICE SUPPLIES,Paper,6,$67.56,0.0,24.42
NM202404683085,2024-04-22,2024-04-26,CU0011,PR517,West ,Office Supplies,Binders,7,$619.08,0.0,284.06
NM202404153910,2024-04-24,2024-05-01,CU0144,PR517,West,OFFICE SUPPLIES,Binders,2,$159.19,0.1,63.47
NM202404835783,2024-04-15,2024-04-17,CU0029,PR511,West,Furniture,Chairs,8,$855.43,0.1,354.07
NM202404861060,2024-04-16,2024-04-22,CU0229,PR513,Central ,Furniture,Tables,8,"$2,032.32",0.0,464.08
NM202404786464,2024-04-01,2024-04-05,CU0218,PR513,East ,furniture,Tables,6,"$1,295.60",0.15,119.42
NM202404577763,2024-04-30,2024-04-30,CU0189,PR510,EAST,furniture,Chairs,7,"$1,528.63",0.1,360.96
NM202404138511,2024-04-19,2024-04-24,CU0194,PR513,west,FURNITURE,Tables,5,"$1,270.20",0.0,290.05
NM202404527363,2024-04-17,2024-04-23,CU0068,PR520, West,Office Supplies,Paper,6,$41.58,0.3,10.32
NM202404615994,2024-04-28,2024-05-02,CU0046,PR513,South,furniture,Tables,4,"$1,016.16",0.0,232.04
NM202404909040,2024-04-09,2024-04-16,CU0067,PR503,east,TECHNOLOGY,Phones,4,$619.56,0.0,227.2
NM202404357627,2024-04-24,2024-04-26,CU0135,PR523,EAST,office supplies,Art,5,$255.15,0.0,61.9
NM202404309040,2024-04-09,2024-04-16,CU0026,PR501,SOUTH,Technology,Phones,5,"$4,160.24",0.2,593.19
NM202404153075,2024-04-29,2024-05-04,CU0112,PR521,SOUTH,Office Supplies,Storage,6,$209.16,0.3,-18.72
NM202404422190,2024-04-24,2024-04-24,CU0077,PR506,south,Technology,Accessories,4,"$1,046.08",0.6,-267.04
NM202404389198,"Apr 03, 2024","Apr 03, 2024",CU0193,PR518,East,office supplies,Paper,7,$473.55,0.0,235.55
NM202404195631,2024-04-12,2024-04-13,CU0240,PR515, East,Furniture,Bookcases,1,$572.31,0.0,255.53
NM202404437827,15-Apr-2024,22-Apr-2024,CU0053,PR502,East,Technology,Phones,6,"$1,903.20",0.0,928.56
NM202404461787,2024-04-08,2024-04-14,CU0041,PR511,South ,furniture,Chairs,1,$100.99,0.15,38.32
NM202404468748,2024-04-25,2024-05-01,CU0044,PR522,CENTRAL,office supplies,Storage,6,$250.14,0.0,118.02
NM202404714263,2024-04-29,2024-05-01,CU0131,PR509,central,technology,Machines,4,"$2,119.90",0.2,775.06
NM202404142968,2024-04-08,2024-04-10,CU0149,PR520,West,Office Supplies,Paper,2,$19.80,0.0,9.38
NM202404244300,2024-04-09,2024-04-16,CU0158,PR504,South,TECHNOLOGY,Accessories,8,"$5,823.36",0.0,2410.64
NM202404606481,2024-04-29,2024-05-05,CU0017,PR516,south,OFFICE SUPPLIES,Binders,1,$9.64,0.0,4.76
NM202404665983,2024-04-19,2024-04-20,CU0034,PR515,East ,Furniture,Bookcases,5,"$2,861.55",0.0,1277.65
NM202404114797,07-Apr-2024,07-Apr-2024,CU0067,PR504,East,Technology,Accessories,4,"$2,474.93",,768.57
NM202404500901,2024-04-29,2024-05-04,CU0084,PR521,SOUTH,Office Supplies,Storage,6,$298.80,0.0,
NM202404950820,2024-04-04,2024-04-07,CU0020,PR522,central,Office Supplies,Storage,3,$106.31,0.15,40.25
NM202404481592,10-Apr-2024,11-Apr-2024,CU0127,PR511,SOUTH,FURNITURE,Chairs,7,$748.50,0.1,309.81
NM202404767110,2024-04-12,2024-04-18,CU0156,PR508,east,technology,Machines,7,"$1,606.15",0.0,778.47
NM202404209510,2024-04-04,2024-04-11,CU0074,PR517,CENTRAL,office supplies,Binders,4,$353.76,0.0,162.32
NM202404780431,2024-04-12,2024-04-17,CU0147,PR523,West ,Office Supplies,Art,3,$130.13,0.15,14.18
NM202404866517,"Apr 14, 2024","Apr 14, 2024",CU0202,PR505,central,TECHNOLOGY,Accessories,1,$116.54,0.4,4.02
NM202404877577,2024-04-14,2024-04-14,CU0126,PR511,south,FURNITURE,Chairs,2,$190.10,0.2,64.76
NM202404768049,2024-04-19,2024-04-25,CU0083,PR516,Central,office supplies,Binders,1,$6.75,0.3,1.87
NM202404424491,2024-04-01,2024-04-03,CU0128,PR517,EAST,office supplies,Binders,1,$79.60,0.1,31.74
NM202404815160,2024-04-10,2024-04-17,CU0221,PR507, South,Technology,Machines,3,$76.84,0.4,17.29
NM202404892769,2024-04-17,2024-04-21,CU0041,PR520,SOUTH,Office Supplies,Paper,8,$55.44,0.3,13.76
NM202404242787,2024-04-17,2024-04-20,CU0159,PR512, Central,Furniture,Tables,5,"$3,484.75",0.0,946.95
NM202404440802,26-Apr-2024,29-Apr-2024,CU0044,PR518,Central ,office supplies,Paper,1,$57.50,0.15,23.5
NM202404424116,2024-04-28,2024-05-01,CU0216,PR501,SOUTH,technology,Phones,6,"$5,616.32",0.1,1335.86
NM202404324765,2024-04-05,2024-04-05,CU0037,PR504,west,Technology,Accessories,1,$727.92,0.0,301.33
NM202404600321,2024-04-11,2024-04-14,CU0168,PR523,Central ,office supplies,Art,4,$204.12,0.0,49.52
NM202404248901,07-Apr-2024,11-Apr-2024,CU0132,PR513,CENTRAL,furniture,Tables,2,$508.08,0.0,116.02
NM202404335956,2024-04-12,2024-04-13,CU0220,PR502, Central,TECHNOLOGY,Phones,5,"$1,268.80",0.2,456.6
NM202404630841,2024-04-25,2024-04-29,CU0030,PR519,west,Office Supplies,Paper,7,$78.82,0.0,28.49
NM202404238403,"Apr 09, 2024","Apr 15, 2024",CU0112,PR516,SOUTH,Office Supplies,Binders,8,$69.41,0.1,30.37
NM202404192549,2024-04-27,2024-04-29,CU0019,PR521,east,Office Supplies,Storage,6,$268.92,0.1,41.04
NM202404647435,2024-04-07,2024-04-10,CU0095,PR519,South,Office Supplies,Paper,4,$38.28,0.15,9.52
NM202404502258,2024-04-25,2024-04-25,CU0226,PR503,East ,Technology,Phones,4,$433.69,0.3,41.33
NM202404931330,2024-04-02,2024-04-04,CU0117,PR517,South ,Office Supplies,Binders,6,$530.64,0.0,
NM202404137573,2024-04-04,2024-04-08,CU0207,PR518,Central ,OFFICE SUPPLIES,Paper,2,$135.30,0.0,67.3
NM202404269282,2024-04-22,2024-04-23,CU0042,PR514,Central,furniture,Bookcases,4,$847.90,0.2,207.78
NM202404890350,10-Apr-2024,12-Apr-2024,CU0108,PR508,EAST,technology,Machines,2,$390.06,0.15,153.59
NM202404942582,2024-04-03,2024-04-09,CU0183,PR512,central,Furniture,Tables,2,"$1,393.90",0.0,378.78
NM202404336083,2024-04-01,2024-04-03,CU0063,PR518,central,Office Supplies,Paper,5,$338.25,0.0,168.25
NM202404577609,2024-04-24,2024-04-27,CU0038,PR519,south,OFFICE SUPPLIES,Paper,6,$60.80,0.1,17.66
NM202404422460,2024-04-27,2024-04-28,CU0020,PR507,Central ,Technology,Machines,7,$268.95,0.1,130.0
NM202404729449,2024-04-04,2024-04-10,CU0176,PR507,East ,TECHNOLOGY,Machines,1,$29.88,0.3,10.03
NM202404831799,28-Apr-2024,03-May-2024,CU0010,PR518,East,Office Supplies,Paper,6,$284.13,0.3,80.13
NM202404820541,2024-04-02,2024-04-02,CU0160,PR506, South,TECHNOLOGY,Accessories,3,"$1,765.26",0.1,780.42
NM202404405368,2024-04-07,2024-04-08,CU0178,PR523,west,office supplies,Art,5,$255.15,0.0,61.9
NM202404516785,"Apr 28, 2024","May 05, 2024",CU0182,PR513,East,FURNITURE,Tables,6,"$1,524.24",0.0,348.06
NM202404618315,2024-04-25,2024-05-02,CU0144,PR510, West,Furniture,Chairs,5,"$1,091.88",0.1,257.83
NM202404517449,"Apr 20, 2024","Apr 21, 2024",CU0050,PR509,WEST,Technology,Machines,1,$662.47,0.0,326.26
NM202405197453,15-May-2024,15-May-2024,CU0172,PR512,Central,furniture,Tables,5,"$3,136.28",0.1,598.47
NM202405851211,"May 10, 2024","May 13, 2024",CU0031,PR524,SOUTH,Office Supplies,Art,7,$532.41,0.1,70.83
NM202405709453,16-May-2024,21-May-2024,CU0041,PR524, South,office supplies,Art,6,$431.00,0.15,35.36
NM202405503321,2024-05-15,2024-05-17,CU0216,PR506,South ,TECHNOLOGY,Accessories,2,"$1,307.60",0.0,651.04
NM202405516638,22-May-2024,25-May-2024,CU0089,PR522,West ,office supplies,Storage,2,$66.70,0.2,22.66
NM202405531225,29-May-2024,29-May-2024,CU0047,PR524, East,Office Supplies,Art,4,$338.04,0.0,74.28
NM202405925964,25-May-2024,30-May-2024,CU0175,PR502,Central,TECHNOLOGY,Phones,4,"$1,078.48",0.15,428.72
NM202405650944,06-May-2024,07-May-2024,CU0035,PR515,central,furniture,Bookcases,4,"$1,602.47",0.3,335.35
NM202405780239,29-May-2024,29-May-2024,CU0002,PR505,West ,Technology,Accessories,4,$466.18,0.4,16.1
NM202405217014,28-May-2024,04-Jun-2024,CU0158,PR517, South,Office Supplies,Binders,8,$707.52,0.0,324.64
NM202405415764,02-May-2024,06-May-2024,CU0231,PR512,West ,FURNITURE,Tables,5,"$2,787.80",0.2,250.0
NM202405253091,13-May-2024,15-May-2024,CU0213,PR503,south,TECHNOLOGY,Phones,7,"$1,084.23",0.0,397.6
NM202405263366,25-May-2024,25-May-2024,CU0239,PR516, South,OFFICE SUPPLIES,Binders,5,$38.56,0.2,14.16
NM202405841921,26-May-2024,27-May-2024,CU0060,PR507,South,Technology,Machines,7,$298.83,0.0,159.88
NM202405146685,27-May-2024,29-May-2024,CU0147,PR509, West,TECHNOLOGY,Machines,4,"$1,854.92",0.3,510.08
NM202405157256,"May 05, 2024","May 09, 2024",CU0036,PR502,CENTRAL,Technology,Phones,4,"$1,268.80",0.0,619.04
NM202405571549,26-May-2024,02-Jun-2024,CU0001,PR502,south,technology,Phones,4,"$1,015.04",0.2,365.28
NM202405176202,14-May-2024,17-May-2024,CU0167,PR519,South,Office Supplies,Paper,7,$70.94,0.1,20.61
NM202405951006,31-May-2024,31-May-2024,CU0042,PR513,CENTRAL,Furniture,Tables,1,$152.42,0.4,-43.61
NM202405229039,24-May-2024,25-May-2024,CU0021,PR502,south,technology,Phones,3,$666.12,0.3,178.8
NM202405744162,2024-05-13,2024-05-16,CU0202,PR517,central,Office Supplies,Binders,5,$309.54,0.3,70.24
NM202405537222,03-May-2024,07-May-2024,CU0220,PR514,central,Furniture,Bookcases,3,$715.42,0.1,235.33
NM202405238434,08-May-2024,08-May-2024,CU0172,PR509, Central,TECHNOLOGY,Machines,5,"$2,815.50",0.15,1134.45
NM202405359788,25-May-2024,31-May-2024,CU0186,PR506,EAST,Technology,Accessories,2,"$1,307.60",0.0,651.04
NM202405514038,28-May-2024,28-May-2024,CU0015,PR501,East ,technology,Phones,3,"$3,120.18",0.0,979.95
NM202405456374,17-May-2024,18-May-2024,CU0235,PR519, East,Office Supplies,Paper,2,$22.52,0.0,
NM202405605495,01-May-2024,03-May-2024,CU0092,PR520,South,Office Supplies,Paper,1,$9.90,0.0,4.69
NM202405741050,18-May-2024,25-May-2024,CU0219,PR501,WEST,TECHNOLOGY,Phones,6,"$5,304.31",0.15,1023.85
NM202405578416,20-May-2024,20-May-2024,CU0162,PR523,south,OFFICE SUPPLIES,Art,4,$204.12,0.0,49.52
NM202405500835,25-May-2024,31-May-2024,CU0193,PR508,EAST,technology,Machines,2,$458.90,,222.42
NM202405588669,04-May-2024,11-May-2024,CU0082,PR507,East ,Technology,Machines,5,$128.07,0.4,28.82
NM202405450654,02-May-2024,08-May-2024,CU0150,PR501,South,TECHNOLOGY,Phones,7,"$6,552.38",0.1,1558.51
NM202405881674,23-May-2024,23-May-2024,CU0088,PR506,Central,Technology,Accessories,7,"$3,203.62",0.3,905.66
NM202405594242,24-May-2024,26-May-2024,CU0038,PR523,SOUTH,Office Supplies,Art,6,$306.18,0.0,74.28
NM202405793799,27-May-2024,31-May-2024,CU0224,PR518,East ,OFFICE SUPPLIES,Paper,8,$541.20,0.0,269.2
NM202405884216,30-May-2024,30-May-2024,CU0002,PR504,WEST,Technology,Accessories,6,"$3,712.39",,1152.85
NM202405770195,16-May-2024,22-May-2024,CU0209,PR521,central,office supplies,Storage,2,$79.68,0.2,3.72
NM202405254363,12-May-2024,12-May-2024,CU0070,PR515,CENTRAL,furniture,Bookcases,1,$400.62,0.3,83.84
NM202405203290,23-May-2024,23-May-2024,CU0181,PR505,east,TECHNOLOGY,Accessories,8,"$1,553.92",0.0,653.76
NM202405441821,06-May-2024,07-May-2024,CU0024,PR505,East,technology,Accessories,3,$349.63,0.4,12.07
NM202405176219,10-May-2024,17-May-2024,CU0001,PR514,south,furniture,Bookcases,3,$715.42,0.1,235.33
NM202405287955,21-May-2024,23-May-2024,CU0230,PR508, Central,Technology,Machines,5,$458.90,0.6,-132.3
NM202405791051,01-May-2024,04-May-2024,CU0134,PR505,central,Technology,Accessories,2,$388.48,0.0,
NM202405579796,14-May-2024,19-May-2024,CU0193,PR508,East,TECHNOLOGY,Machines,1,$195.03,0.15,76.79
NM202405455143,26-May-2024,31-May-2024,CU0173,PR521,West,office supplies,Storage,1,$42.33,0.15,4.35
NM202405686161,20-May-2024,22-May-2024,CU0102,PR514,west,furniture,Bookcases,1,$158.98,0.4,-1.05
NM202405988063,19-May-2024,20-May-2024,CU0035,PR516,central,office supplies,Binders,2,$17.35,0.1,7.59
NM202405178003,"May 13, 2024","May 17, 2024",CU0183,PR522,CENTRAL,Office Supplies,Storage,1,$37.52,0.1,15.5
NM202405827629,11-May-2024,13-May-2024,CU0116,PR514,East,furniture,Bookcases,6,"$1,351.35",0.15,391.17
NM202405164682,11-May-2024,12-May-2024,CU0153,PR502, South,TECHNOLOGY,Phones,3,$856.44,0.1,369.12
NM202405828949,02-May-2024,06-May-2024,CU0212,PR511,east,FURNITURE,Chairs,3,$320.79,0.1,132.78
NM202405116853,20-May-2024,23-May-2024,CU0019,PR515,EAST,furniture,Bookcases,5,"$2,432.32",0.15,848.42
NM202405680995,13-May-2024,19-May-2024,CU0162,PR524,south,Office Supplies,Art,4,$338.04,0.0,74.28
NM202405105990,04-May-2024,09-May-2024,CU0218,PR513,East ,FURNITURE,Tables,6,"$1,371.82",0.1,195.64
NM202405336662,2024-05-02,2024-05-02,CU0137,PR514, South,FURNITURE,Bookcases,8,"$2,119.76",0.0,839.52
NM202405862284,06-May-2024,13-May-2024,CU0038,PR504, South,Technology,Accessories,6,"$3,057.26",0.3,497.72
NM202405906161,19-May-2024,20-May-2024,CU0123,PR520,Central ,Office Supplies,Paper,8,$71.28,0.1,29.6
NM202405901522,06-May-2024,06-May-2024,CU0213,PR517,South,Office Supplies,Binders,8,$636.77,0.1,253.89
NM202405692637,29-May-2024,03-Jun-2024,CU0209,PR512,CENTRAL,Furniture,Tables,7,"$1,951.46",0.6,-1601.46
NM202405400618,13-May-2024,20-May-2024,CU0135,PR514,east,furniture,Bookcases,8,"$2,119.76",0.0,839.52
NM202405485399,31-May-2024,07-Jun-2024,CU0123,PR518,Central ,OFFICE SUPPLIES,Paper,5,$236.77,0.3,66.77
NM202405558809,15-May-2024,18-May-2024,CU0103,PR519,SOUTH,OFFICE SUPPLIES,Paper,3,$20.27,0.4,-1.3
NM202405589071,09-May-2024,16-May-2024,CU0003,PR515,east,Furniture,Bookcases,7,"$4,006.17",0.0,1788.71
NM202405388663,29-May-2024,31-May-2024,CU0140,PR521,East ,Office Supplies,Storage,2,$84.66,0.15,8.7
NM202405754876,03-May-2024,05-May-2024,CU0175,PR507,central,technology,Machines,4,$170.76,0.0,91.36
NM202405311692,22-May-2024,28-May-2024,CU0208,PR515, West,furniture,Bookcases,8,"$4,120.63",0.1,1586.39
NM202405255674,02-May-2024,08-May-2024,CU0139,PR524, West,Office Supplies,Art,3,$101.41,0.6,
NM202405353287,20-May-2024,21-May-2024,CU0126,PR515, South,FURNITURE,Bookcases,6,"$2,403.70",0.3,503.02
NM202405558422,02-May-2024,09-May-2024,CU0079,PR504,CENTRAL,Technology,Accessories,7,"$5,095.44",0.0,2109.31
NM202405134000,14-May-2024,19-May-2024,CU0165,PR510,West ,Furniture,Chairs,5,"$1,213.20",0.0,379.15
NM202405552002,02-May-2024,04-May-2024,CU0025,PR523, West,OFFICE SUPPLIES,Art,3,$137.78,0.1,21.83
NM202405442374,23-May-2024,29-May-2024,CU0093,PR518,EAST,OFFICE SUPPLIES,Paper,7,$402.52,0.15,164.52
NM202405127573,21-May-2024,27-May-2024,CU0058,PR523,East ,office supplies,Art,1,$51.03,0.0,12.38
NM202405562262,25-May-2024,25-May-2024,CU0105,PR510,East ,FURNITURE,Chairs,2,$291.17,0.4,-42.45
NM202405252317,31-May-2024,02-Jun-2024,CU0229,PR504,Central ,Technology,Accessories,8,"$4,658.69",0.2,1245.97
NM202405792953,13-May-2024,15-May-2024,CU0189,PR506,East,Technology,Accessories,5,"$1,307.60",,-333.8
NM202405716595,31-May-2024,02-Jun-2024,CU0145,PR506,South ,TECHNOLOGY,Accessories,3,"$1,667.19",0.15,682.35
NM202405900543,12-May-2024,18-May-2024,CU0077,PR520,South ,office supplies,Paper,3,$25.25,0.15,9.62
NM202405550758,29-May-2024,30-May-2024,CU0143,PR507,South,TECHNOLOGY,Machines,3,$115.26,0.1,55.71
NM202405102470,07-May-2024,10-May-2024,CU0168,PR502,central,Technology,Phones,2,$634.40,0.0,309.52
NM202405591268,23-May-2024,26-May-2024,CU0208,PR509,West ,TECHNOLOGY,Machines,3,"$1,391.19",0.3,382.56
NM202405105739,17-May-2024,20-May-2024,CU0070,PR502,CENTRAL,TECHNOLOGY,Phones,3,$761.28,0.2,273.96
NM202405220139,21-May-2024,25-May-2024,CU0116,PR505,east,Technology,Accessories,4,$776.96,,326.88
NM202405724284,15-May-2024,19-May-2024,CU0082,PR504,East,technology,Accessories,4,"$2,911.68",0.0,1205.32
NM202405300270,13-May-2024,13-May-2024,CU0051,PR522,SOUTH,office supplies,Storage,4,$116.73,0.3,28.65
NM202405621272,22-May-2024,24-May-2024,CU0029,PR523, West,Office Supplies,Art,6,$260.25,0.15,28.35
NM202405841546,"May 06, 2024","May 10, 2024",CU0004,PR510,south,FURNITURE,Chairs,3,$727.92,0.0,227.49
NM202405217615,30-May-2024,02-Jun-2024,CU0028,PR502,east,Technology,Phones,7,"$1,887.34",0.15,750.26
NM202405986392,21-May-2024,27-May-2024,CU0023,PR520,Central,Office Supplies,Paper,8,$67.32,,25.64
